User-ID,Location,Age
130554,"sandpoint, idaho, usa",NULL
130570,"singapore, n/a, singapore",NULL
130570,"singapore, n/a, singapore",NULL
130570,"singapore, n/a, singapore",NULL
130570,"singapore, n/a, singapore",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130571,"summerville, south carolina, usa",NULL
130581,"griswold, iowa, usa",18
130581,"griswold, iowa, usa",18
130581,"griswold, iowa, usa",18
130581,"griswold, iowa, usa",18
130591,"secunderabad, andhra pradesh, india",27
130594,"mysore, karnataka, india",18
130611,"wa, perth, australia",35
130624,"santa rosa, california, usa",NULL
130624,"santa rosa, california, usa",NULL
130624,"santa rosa, california, usa",NULL
130658,"montreal, ,",90
130658,"montreal, ,",90
130677,"copenhagen, n/a, denmark",29
130678,"stockholm, `n/a`, sweden",27
130699,"santa cruz, california, usa",35
130705,"sydney, new south wales, australia",29
130722,"fresno, california, usa",NULL
130730,"san diego, california, usa",NULL
130772,"amelia, ohio, usa",NULL
130784,"ferndale, washington, usa",NULL
130791,"vernon, british columbia, canada",NULL
130792,"lefkosia, n/a, cyprus",36
130793,"crawfordsville, indiana, usa",29
130806,"sussex, new brunswick, canada",20
130806,"sussex, new brunswick, canada",20
130817,"thunder bay, ontario, canada",19
130837,"toronto, ontario, canada",32
130837,"toronto, ontario, canada",32
130837,"toronto, ontario, canada",32
130844,"cupertino, california, usa",16
130847,"russellville, arkansas, usa",35
130847,"russellville, arkansas, usa",35
130847,"russellville, arkansas, usa",35
130847,"russellville, arkansas, usa",35
130847,"russellville, arkansas, usa",35
130866,"savannah, georgia, usa",44
130869,"melbourne, florida, usa",NULL
130878,"garland, texas, usa",NULL
130879,"turner valley, alberta, canada",NULL
130882,"lahore, punjab, pakistan",28
130915,"scotia, new york, usa",NULL
130915,"scotia, new york, usa",NULL
130927,"east windsor, new jersey, usa",NULL
130950,"jersey city, new jersey, usa",32
130950,"jersey city, new jersey, usa",32
130950,"jersey city, new jersey, usa",32
130950,"jersey city, new jersey, usa",32
130952,"brigden, ontario, canada",15
130961,"falls church, virginia, usa",NULL
130978,"hoffman estates, illinois, usa",14
130978,"hoffman estates, illinois, usa",14
130978,"hoffman estates, illinois, usa",14
130978,"hoffman estates, illinois, usa",14
130995,"basking ridge, new jersey, usa",NULL
131025,"commack, new york, usa",47
131026,"houston, texas, usa",33
131026,"houston, texas, usa",33
131026,"houston, texas, usa",33
131027,"portland, oregon, usa",31
131027,"portland, oregon, usa",31
131027,"portland, oregon, usa",31
131027,"portland, oregon, usa",31
131027,"portland, oregon, usa",31
131027,"portland, oregon, usa",31
131027,"portland, oregon, usa",31
131027,"portland, oregon, usa",31
131027,"portland, oregon, usa",31
131032,"west blocton, alabama, usa",36
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131046,"ellington, connecticut, usa",26
131089,"philadelphia, pennsylvania, usa",NULL
131094,"calgary, alberta, canada",NULL
131094,"calgary, alberta, canada",NULL
131098,"roanoke, virginia, usa",67
131099,"nottingham, england, united kingdom",39
131099,"nottingham, england, united kingdom",39
131099,"nottingham, england, united kingdom",39
131099,"nottingham, england, united kingdom",39
131108,"storm lake, iowa, usa",21
131108,"storm lake, iowa, usa",21
131126,"barcelona, catalunya, spain",31
131126,"barcelona, catalunya, spain",31
131126,"barcelona, catalunya, spain",31
131126,"barcelona, catalunya, spain",31
131128,"suffolk, virginia, usa",NULL
131137,"webster groves, missouri, usa",42
131143,"liberty, north carolina, usa",44
131154,"soddy-daisy, tennessee, usa",18
131154,"soddy-daisy, tennessee, usa",18
131154,"soddy-daisy, tennessee, usa",18
131166,"san antonio, texas, usa",NULL
131178,"brantford, ontario, canada",NULL
131179,"bonfield, illinois, usa",56
131182,"mobile, alabama, usa",32
131182,"mobile, alabama, usa",32
131233,"moline, ,",NULL
131243,"milwaukee, wisconsin, usa",NULL
131254,"kimesville, north carolina, usa",44
131311,"washington, ,",49
131317,"santa cruz, california, usa",NULL
131354,"eatontown, new jersey, usa",NULL
131354,"eatontown, new jersey, usa",NULL
131389,"auckland, n/a, new zealand",14
131402,"governors bay, canterbury, new zealand",NULL
131402,"governors bay, canterbury, new zealand",NULL
131402,"governors bay, canterbury, new zealand",NULL
131402,"governors bay, canterbury, new zealand",NULL
131402,"governors bay, canterbury, new zealand",NULL
131402,"governors bay, canterbury, new zealand",NULL
131408,"pleasant prairie, wisconsin, usa",24
131437,"auckland, auckland, new zealand",21
131437,"auckland, auckland, new zealand",21
131441,"paris, paris, france",18
131441,"paris, paris, france",18
131441,"paris, paris, france",18
131476,"sydney, new south wales, australia",29
131476,"sydney, new south wales, australia",29
131481,"northridge, california, usa",29
131482,"woburn, massachusetts, usa",37
131482,"woburn, massachusetts, usa",37
131482,"woburn, massachusetts, usa",37
131482,"woburn, massachusetts, usa",37
131482,"woburn, massachusetts, usa",37
131482,"woburn, massachusetts, usa",37
131482,"woburn, massachusetts, usa",37
131482,"woburn, massachusetts, usa",37
131482,"woburn, massachusetts, usa",37
131510,"luxembourg, _, luxembourg",31
131510,"luxembourg, _, luxembourg",31
131510,"luxembourg, _, luxembourg",31
131510,"luxembourg, _, luxembourg",31
131512,"davison, michigan, united kingdom",NULL
131528,"leesburg, florida, usa",NULL
131558,"phoenix, arizona, usa",31
131594,"citrus heights, california, usa",47
131594,"citrus heights, california, usa",47
131594,"citrus heights, california, usa",47
131594,"citrus heights, california, usa",47
131594,"citrus heights, california, usa",47
131597,"cypress, california, usa",41
131602,"plymouth, michigan, usa",34
131618,"sioux city, iowa, usa",NULL
131618,"sioux city, iowa, usa",NULL
131622,"two rivers, wisconsin, usa",51
131622,"two rivers, wisconsin, usa",51
131632,"houston, texas, usa",NULL
131645,"new york, new york, usa",NULL
131650,"lima, ohio, usa",NULL
131655,"charleston, west virginia, usa",NULL
131655,"charleston, west virginia, usa",NULL
131675,"nijmegen, gelderland, netherlands",36
131675,"nijmegen, gelderland, netherlands",36
131675,"nijmegen, gelderland, netherlands",36
131678,"leiden, zuid holland, netherlands",35
131681,"muskegon, michigan, usa",48
131686,"chemainus, british columbia, canada",27
131703,"endicott, new york, usa",NULL
131727,"boston, massachusetts, usa",15
131754,"happy, texas, usa",31
131767,"atlanta, georgia, usa",40
131767,"atlanta, georgia, usa",40
131768,"stillwater, oklahoma, usa",31
131768,"stillwater, oklahoma, usa",31
131777,"new york, new york, usa",NULL
131779,"morton grove, illinois, usa",45
131790,"wells, maine, usa",57
131794,"richmond, virginia, usa",57
131819,"bonn, nordrhein-westfalen, germany",21
131837,"west valley city, utah, usa",NULL
131837,"west valley city, utah, usa",NULL
131837,"west valley city, utah, usa",NULL
131837,"west valley city, utah, usa",NULL
131837,"west valley city, utah, usa",NULL
131837,"west valley city, utah, usa",NULL
131837,"west valley city, utah, usa",NULL
131837,"west valley city, utah, usa",NULL
131837,"west valley city, utah, usa",NULL
131845,"toronto, ontario, canada",23
131855,"farnborough, hampshire, united kingdom",31
131855,"farnborough, hampshire, united kingdom",31
131855,"farnborough, hampshire, united kingdom",31
131855,"farnborough, hampshire, united kingdom",31
131855,"farnborough, hampshire, united kingdom",31
131855,"farnborough, hampshire, united kingdom",31
131870,"dallas, texas, usa",64
131883,"arlington, virginia, usa",NULL
131883,"arlington, virginia, usa",NULL
131885,"bayfield, ontario, canada",41
131891,"petaluma, california, usa",NULL
131908,"salem, new hampshire, usa",17
131932,"pleasanton, california, usa",NULL
131934,"canton, massachusetts, usa",36
131943,"london, england, united kingdom",NULL
131974,"romeoville, ,",NULL
131974,"romeoville, ,",NULL
131974,"romeoville, ,",NULL
132003,"kalamazoo, michigan, usa",42
132011,"saugus, california, usa",NULL
132012,"springfield, missouri, usa",NULL
132012,"springfield, missouri, usa",NULL
132031,"ludwigsburg, baden-wuerttemberg, germany",31
132058,"new rochelle, new york, usa",NULL
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132083,"tazewell, virginia, usa",47
132133,"fairfield, california, usa",23
132133,"fairfield, california, usa",23
132133,"fairfield, california, usa",23
132133,"fairfield, california, usa",23
132142,"henderson, nevada, usa",43
132143,"mt. view, missouri, usa",60
132144,"seattle, washington, usa",NULL
132151,"st. louis, missouri, usa",33
132157,"larkspur, california, usa",34
132157,"larkspur, california, usa",34
132162,"spokane, washington, usa",NULL
132166,"shelby township, michigan, usa",28
132171,"milltown, wisconsin, usa",54
132171,"milltown, wisconsin, usa",54
132173,"charlotte, north carolina, usa",NULL
132173,"charlotte, north carolina, usa",NULL
132188,"bloomer, ,",55
132188,"bloomer, ,",55
132188,"bloomer, ,",55
132188,"bloomer, ,",55
132199,"santa barbara, california, usa",NULL
132199,"santa barbara, california, usa",NULL
132199,"santa barbara, california, usa",NULL
132199,"santa barbara, california, usa",NULL
132199,"santa barbara, california, usa",NULL
132199,"santa barbara, california, usa",NULL
132199,"santa barbara, california, usa",NULL
132199,"santa barbara, california, usa",NULL
132203,"sheffield, south yorkshire, united kingdom",NULL
132219,"lethbridge, ,",33
132230,"pittsburgh, pennsylvania, usa",58
132242,"hadley, massachusetts, usa",33
132261,"east setauket, new york, usa",NULL
132275,"lake charles, louisiana, usa",NULL
132282,"birmingham, alabama, usa",23
132282,"birmingham, alabama, usa",23
132303,"edmonton, alberta, canada",39
132357,"minneapolis, minnesota, usa",52
132361,"grand junction, colorado, usa",NULL
132373,"oceanside, california, usa",45
132374,"arden hills, minnesota, usa",73
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132375,"denver, colorado, usa",58
132382,"grosse pointe farms, michigan, usa",40
132383,"willow grove, pennsylvania, usa",NULL
132389,"roswell, georgia, usa",NULL
132392,"claremont, california, usa",38
132392,"claremont, california, usa",38
132392,"claremont, california, usa",38
132425,"centreville, virginia, usa",37
132471,"lanham, maryland, usa",48
132476,"rolla, missouri, usa",34
132492,"hamburg- rissen, hamburg, germany",NULL
132520,"dubbo, new south wales, australia",43
132537,"nashville, tennessee, usa",51
132544,"ottawa, ontario, canada",38
132550,"victoria, british columbia, canada",NULL
132572,"dartmouth, nova scotia, canada",45
132572,"dartmouth, nova scotia, canada",45
132572,"dartmouth, nova scotia, canada",45
132582,"san donato milanese, milano, italy",20
132597,"weaverville, north carolina, usa",52
132616,"green river, wyoming, usa",NULL
132624,"culver city, california, usa",NULL
132633,"berchem, antwerp, belgium",24
132648,"cary, north carolina, usa",30
132663,"newport beach, california, usa",44
132663,"newport beach, california, usa",44
132663,"newport beach, california, usa",44
132663,"newport beach, california, usa",44
132663,"newport beach, california, usa",44
132663,"newport beach, california, usa",44
132663,"newport beach, california, usa",44
132684,"belton, missouri, usa",NULL
132686,"beverly hills, california, usa",20
132687,"oak park, michigan, usa",28
132688,"greeley, colorado, usa",NULL
132690,"folsom, california, usa",NULL
132703,"south portland, maine, usa",NULL
132726,"marietta, georgia, usa",52
132726,"marietta, georgia, usa",52
132731,"woodinville, washington, usa",NULL
132752,"richland, michigan, usa",51
132802,"fremont, california, usa",NULL
132836,"west palm beach, florida, usa",57
132846,"ocean shores, washington, usa",NULL
132851,"torrance, california, usa",43
132874,"somerville, massachusetts, usa",NULL
132874,"somerville, massachusetts, usa",NULL
132887,"miami, florida, usa",NULL
132887,"miami, florida, usa",NULL
132909,"stacy, minnesota, usa",35
132919,"arlington, virginia, usa",45
132930,"wokingham, england, united kingdom",29
132930,"wokingham, england, united kingdom",29
132930,"wokingham, england, united kingdom",29
132930,"wokingham, england, united kingdom",29
132930,"wokingham, england, united kingdom",29
132930,"wokingham, england, united kingdom",29
132930,"wokingham, england, united kingdom",29
132941,"seattle, washington, usa",39
132949,"clayton, new jersey, usa",NULL
132957,"festus, missouri, usa",52
132978,"cincinnati, , usa",18
132982,"rapid city, south dakota, usa",NULL
132996,"austin, texas, usa",34
133031,"brampton, ontario, canada",19
133041,"lake winnebago, missouri, usa",NULL
133096,"sao paulo, sao paulo, brazil",28
133115,"getxo, bizkaia, spain",30
133147,"portland, oregon, usa",NULL
133156,"oklahoma city, oklahoma, usa",NULL
133161,"valdosta, georgia, usa",23
133198,"el centro, california, usa",NULL
133205,"addison, texas, usa",29
133225,"irvine, california, usa",28
133233,"warminster, pennsylvania, usa",NULL
133235,"addison, texas, usa",33
133235,"addison, texas, usa",33
133246,"bolton, massachusetts, usa",43
133256,"los angeles, california, usa",19
133258,"bloomington, illinois, usa",49
133258,"bloomington, illinois, usa",49
133258,"bloomington, illinois, usa",49
133263,"findlay, ohio, usa",28
133272,"indianapolis, indiana, usa",45
133284,"atlanta, georgia, usa",41
133284,"atlanta, georgia, usa",41
133294,"portland, oregon, usa",66
133296,"ormond beach, florida, usa",23
133296,"ormond beach, florida, usa",23
133296,"ormond beach, florida, usa",23
133296,"ormond beach, florida, usa",23
133296,"ormond beach, florida, usa",23
133332,"moore, oklahoma, usa",33
133348,"heidelberg, baden-wuerttemberg, germany",26
133353,"elwood, indiana, usa",33
133414,"oshawa, ontario, canada",NULL
133416,"jacksons point, ontario, canada",25
133416,"jacksons point, ontario, canada",25
133416,"jacksons point, ontario, canada",25
133416,"jacksons point, ontario, canada",25
133416,"jacksons point, ontario, canada",25
133416,"jacksons point, ontario, canada",25
133416,"jacksons point, ontario, canada",25
133416,"jacksons point, ontario, canada",25
133416,"jacksons point, ontario, canada",25
133424,"san antonio, texas, usa",34
133424,"san antonio, texas, usa",34
133435,"statesville,, north carolina, usa",40
133446,"miami, florida, usa",NULL
133462,"plainville, massachusetts, usa",31
133462,"plainville, massachusetts, usa",31
133501,"simi valley, california, usa",54
133557,"vista, california, usa",NULL
133564,"berlin, berlin, germany",26
133568,"manila, manila, philippines",NULL
133569,"riverside, california, usa",NULL
133571,"olney, maryland, usa",39
133571,"olney, maryland, usa",39
133571,"olney, maryland, usa",39
133571,"olney, maryland, usa",39
133571,"olney, maryland, usa",39
133571,"olney, maryland, usa",39
133571,"olney, maryland, usa",39
133571,"olney, maryland, usa",39
133619,"pasadena, california, usa",40
133645,"blimea, asturias, spain",24
133654,"boxtel, noord-brabant, netherlands",40
133654,"boxtel, noord-brabant, netherlands",40
133682,"las cruces, new mexico, usa",NULL
133682,"las cruces, new mexico, usa",NULL
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133689,"calgary, alberta, canada",29
133706,"palmyra, western australia, australia",30
133706,"palmyra, western australia, australia",30
133706,"palmyra, western australia, australia",30
133706,"palmyra, western australia, australia",30
133706,"palmyra, western australia, australia",30
133717,"northbrook, illinois, usa",NULL
133738,"indianapolis, indiana, usa",28
133738,"indianapolis, indiana, usa",28
133738,"indianapolis, indiana, usa",28
133744,"elkhart, indiana, usa",33
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133747,"gaithersburg, maryland, usa",28
133776,"cooperstown, new york, usa",NULL
133786,"olathe, kansas, usa",35
133790,"arlington, virginia, usa",NULL
133811,"san diego, california, usa",NULL
133821,"phoenix, arizona, usa",NULL
133829,"houston, texas, usa",NULL
133846,"phoenix, arizona, usa",31
133858,"central bridge, new york, usa",NULL
133860,"bement, illinois, usa",28
133868,"sun city, california, usa",36
133871,"sugar land, texas, usa",29
133885,"glastonbury, england, united kingdom",35
133905,"sacramento, california, usa",34
133905,"sacramento, california, usa",34
133933,"beloit, wisconsin, usa",22
133935,"north arlington, new jersey, usa",28
133935,"north arlington, new jersey, usa",28
133950,"san diego, california, usa",NULL
133957,"lafayette, california, usa",NULL
134005,"santa rosa, california, usa",34
134005,"santa rosa, california, usa",34
134005,"santa rosa, california, usa",34
134005,"santa rosa, california, usa",34
134005,"santa rosa, california, usa",34
134031,"giessen, hessen, germany",27
134031,"giessen, hessen, germany",27
134059,"wien, wien, austria",NULL
134089,"clifton, new jersey, usa",43
134118,"chicago, illinois, usa",NULL
134118,"chicago, illinois, usa",NULL
134118,"chicago, illinois, usa",NULL
134120,"west chicago,, illinois, usa",44
134137,"fremont, north carolina, usa",27
134156,"avery, california, usa",27
134171,"pompano beach, florida, usa",39
134225,"omaha, nebraska, usa",25
134234,"spencerport, new york, usa",22
134247,"winfield, illinois, usa",26
134247,"winfield, illinois, usa",26
134247,"winfield, illinois, usa",26
134247,"winfield, illinois, usa",26
134247,"winfield, illinois, usa",26
134247,"winfield, illinois, usa",26
134247,"winfield, illinois, usa",26
134247,"winfield, illinois, usa",26
134260,"san francisco, california,",39
134264,"phoenix, arizona, usa",NULL
134264,"phoenix, arizona, usa",NULL
134264,"phoenix, arizona, usa",NULL
134264,"phoenix, arizona, usa",NULL
134264,"phoenix, arizona, usa",NULL
134278,"pikeville, kentucky, usa",23
134278,"pikeville, kentucky, usa",23
134289,"san angelo, texas, usa",49
134294,"stanton, nebraska, usa",44
134302,"dallas, texas, usa",NULL
134302,"dallas, texas, usa",NULL
134311,"barstow, california, usa",23
134347,"cincinnati, ohio, usa",26
134397,"new york, new york, usa",33
134401,"bossier city, louisiana, usa",19
134403,"san francsico, california, usa",18
134403,"san francsico, california, usa",18
134403,"san francsico, california, usa",18
134408,"vicksburg, michigan, usa",19
134434,"barcelona, barcelona, spain",25
134434,"barcelona, barcelona, spain",25
134434,"barcelona, barcelona, spain",25
134434,"barcelona, barcelona, spain",25
134434,"barcelona, barcelona, spain",25
134434,"barcelona, barcelona, spain",25
134434,"barcelona, barcelona, spain",25
134436,"eagle river, wisconsin, usa",47
134467,"mannheim, baden-württemberg,",35
134467,"mannheim, baden-württemberg,",35
134483,"roanoke, virginia, usa",NULL
134499,"lewes, east sussex, united kingdom",NULL
134508,"ottawa, ontario, canada",55
134508,"ottawa, ontario, canada",55
134508,"ottawa, ontario, canada",55
134508,"ottawa, ontario, canada",55
134516,"london, england, united kingdom",26
134516,"london, england, united kingdom",26
134516,"london, england, united kingdom",26
134516,"london, england, united kingdom",26
134529,"blaine, minnesota, usa",41
134541,"richmond, virginia, usa",39
134552,"seattle, washington, usa",NULL
134556,"santander, cantabria, spain",28
134556,"santander, cantabria, spain",28
134556,"santander, cantabria, spain",28
134584,"riverhead, new york, usa",67
134617,"silver spring, maryland, usa",28
134630,"danvers, massachusetts, usa",NULL
134641,"dartmouth, nova scotia, canada",48
134684,"fort collins, colorado, usa",28
134689,"albuquerque, new mexico, usa",30
134694,"spring, texas, usa",42
134705,"calgary, alberta, canada",29
134723,"eugene, oregon, usa",52
134761,"waco, texas, usa",26
134782,"surrey, ,",NULL
134784,"chicago, illinois, usa",27
134784,"chicago, illinois, usa",27
134784,"chicago, illinois, usa",27
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134797,"elk grove, california, usa",NULL
134835,"winston-salem, north carolina, usa",NULL
134837,"kuala lumpur, wilayah persekutuan, malaysia",28
134837,"kuala lumpur, wilayah persekutuan, malaysia",28
134837,"kuala lumpur, wilayah persekutuan, malaysia",28
134837,"kuala lumpur, wilayah persekutuan, malaysia",28
134837,"kuala lumpur, wilayah persekutuan, malaysia",28
134839,"palm bay, florida, usa",57
134858,"mason, ohio, usa",39
134863,"san jose, california, usa",NULL
134869,"menifee lakes, california, usa",NULL
134869,"menifee lakes, california, usa",NULL
134884,"san diego, california, usa",NULL
134888,"nürnberg, bayern, germany",17
134892,"lexington, kentucky, usa",36
134900,"spring, texas, usa",39
134900,"spring, texas, usa",39
134900,"spring, texas, usa",39
134900,"spring, texas, usa",39
134921,"annandale, virginia, usa",NULL
134937,"san francisco, california, usa",NULL
134948,"west liberty, kentucky, usa",43
134986,"ashland, kentucky, usa",NULL
134999,"scottsburg, indiana, usa",28
135021,"st. albert, alberta, canada",NULL
135043,"suffolk, virginia, usa",NULL
135043,"suffolk, virginia, usa",NULL
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135045,"spring, texas, usa",29
135064,"san jose, california, usa",18
135067,"oklahoma city, oklahoma, usa",NULL
135084,"plant city, florida, usa",36
135133,"ottawa, ontario, canada",NULL
135141,"franklin, kentucky, usa",NULL
135143,"somerset, kentucky, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135149,"ft. pierce, florida, usa",NULL
135172,"schaffhausen, schaffhausen, switzerland",35
135186,"naperville, illinois, usa",40
135228,"pasadena, ,",NULL
135241,"barcelona, catalunya, spain",NULL
135265,"groton, connecticut, usa",32
135265,"groton, connecticut, usa",32
135265,"groton, connecticut, usa",32
135265,"groton, connecticut, usa",32
135265,"groton, connecticut, usa",32
135265,"groton, connecticut, usa",32
135265,"groton, connecticut, usa",32
135277,"montreal, quebec, canada",30
135294,"houston, texas, usa",32
135301,"sarnia, ontario, canada",23
135339,"providenc, rhode island, usa",43
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
135351,"greenwood, south carolina, usa",23
